#Table1
objid,ra,dec,u,g,r,i,z,first_ra,first_dec,integr
1237667254014247890,180.809439706065,29.9222350871869,23.12078,23.31163,22.25802,21.31852,20.81572,0,0,0
1237667254014248046,180.901591429339,29.9141027858232,22.72683,23.47076,21.14303,20.36043,19.8625,0,0,0
1237667254014248129,180.808566068641,29.7970076784609,24.35339,23.80853,23.07262,22.12294,21.33006,0,0,0
1237667254014312579,180.993279053597,29.7806446647893,23.94765,23.25083,21.91849,20.62046,19.61512,0,0,0
1237667254014312580,180.993317747949,29.9107103041038,19.74065,18.51553,17.97309,17.69704,17.48886,0,0,0
1237667254014312812,180.991678877612,29.7675559429591,23.14012,22.40694,21.04261,20.703,20.36546,0,0,0
1237667254014312815,180.991433812066,29.790004104685,22.99305,21.31543,20.76232,20.52366,20.1006,0,0,0
1237667254014313165,180.99301448657,29.7645259291846,25.44944,24.27649,22.84052,22.46647,22.3935,0,0,0
1237667254014313169,180.993376355229,29.8971548431517,24.34641,23.64161,21.92436,20.42405,19.56678,0,0,0
1237667254014313336,180.992154781843,29.7542932557123,25.66921,24.32793,23.13588,21.52471,21.23468,0,0,0
1237667254014313337,180.991476759887,29.7873708109296,24.66344,25.17414,24.096,22.29109,21.75931,0,0,0
1237667254014313340,180.992818348106,29.7773867431786,23.78574,23.99934,23.52694,22.68956,22.37284,0,0,0
1237667254014313421,180.993194220832,29.8372086578461,23.92875,25.48152,25.31508,25.28584,20.75134,0,0,0
1237667211601576555,180.804848368277,29.9355660269337,23.91017,23.188,23.7673,23.18286,21.61614,0,0,0
1237667211601576556,180.804737225551,29.9447287937633,23.88003,23.26537,22.44089,21.99911,22.52031,0,0,0
1237667211601576567,180.804862055568,29.9941489794853,23.58829,23.41759,23.67128,22.69033,22.04486,0,0,0
1237667211601641580,180.993908673804,29.9489107476901,22.09826,19.56433,18.22201,17.43765,17.0213,0,0,0
1237667211601641800,180.896390781518,29.9990412838953,22.57864,22.25658,21.50829,21.254,20.59048,0,0,0
1237667211601642139,180.995729355274,29.960832422413,22.60603,22.47054,21.94387,21.63532,21.46817,0,0,0
1237667211601642409,180.896045165245,29.9850386344732,24.46376,23.75543,21.76797,20.53631,19.95064,0,0,0
1237667211601642575,180.895810197028,29.9903491957333,25.51276,24.20719,23.86045,22.37914,20.09439,0,0,0
1237667254014247087,180.803110997085,29.7582460295025,23.12861,20.44371,19.23066,18.7226,18.45098,0,0,0
1237667254014247093,180.803225082959,29.8848842002387,23.39717,20.79155,19.41571,18.67264,18.21839,0,0,0
1237667254014247350,180.803964209076,29.7747238355091,23.01252,21.40968,20.03681,19.54912,19.35187,0,0,0
1237667254014247351,180.803150468966,29.7876208126641,23.76614,22.84665,21.74394,21.58937,21.01146,0,0,0
1237667254014247362,180.80542204323,29.7709527350259,24.30505,23.45535,21.93573,20.85423,20.12019,0,0,0
1237667254014247364,180.804661934528,29.7713630490121,24.37464,24.30578,22.70069,21.99747,21.231,0,0,0
1237667254014247369,180.805409362095,29.8504105822106,23.30517,22.19931,20.86621,20.33179,20.02185,0,0,0
1237667254014247375,180.803273423156,29.9132820225639,24.01635,22.94831,21.43852,20.78667,20.7011,0,0,0
1237667254014247377,180.805155487263,29.8774651811863,25.02792,22.37717,21.14722,20.66951,20.65542,0,0,0
1237667254014247385,180.805310927533,29.8993390412374,24.36581,24.18323,21.8656,21.22298,21.1116,0,0,0
1237667254014247397,180.803796001374,29.9214146197357,23.22287,21.99876,21.35534,21.09797,21.10907,0,0,0
1237667254014247400,180.804614374411,29.921668039758,24.83872,25.59007,25.27614,24.3684,20.4851,0,0,0
1237667254014247654,180.896416104791,29.7678037029792,23.64542,21.66644,21.22664,21.94502,20.82696,0,0,0
1237667254014247655,180.897729661494,29.7680051924255,23.4757,24.47513,23.86088,22.61998,23.07836,0,0,0
1237667254014247660,180.896308115011,29.8175049072531,24.51729,22.92692,22.48871,22.32339,21.78402,0,0,0
1237667254014247661,180.897298266531,29.8089670849763,22.97341,23.50731,24.14135,21.74071,21.48287,0,0,0
1237667254014247671,180.895930854016,29.8955775776261,23.49523,21.38893,19.95132,19.4693,19.25854,0,0,0
1237667254014247675,180.896818471342,29.8846819917794,24.51059,22.08805,20.36753,19.70913,19.35188,0,0,0
1237667254014247677,180.897813563483,29.8982484558795,24.95757,22.85654,22.30738,21.91533,22.55329,0,0,0
1237667254014247872,180.803998679073,29.7690405803647,26.14041,24.48496,21.55744,20.3672,19.67926,0,0,0
1237667254014247873,180.803944512407,29.8082231559874,22.86497,23.36491,22.09965,21.25891,20.97605,0,0,0
1237667254014247876,180.805360681786,29.8614585551855,22.89273,23.66933,21.55529,20.80869,20.27452,0,0,0
1237667254014247877,180.803756984626,29.9020900132825,25.44009,23.58301,22.75146,22.11328,20.91462,0,0,0
1237667254014247879,180.804655675181,29.9180629871323,26.15997,23.73098,22.82827,22.56799,22.38699,0,0,0
1237667254014248034,180.896056714954,29.7583801817624,23.78836,23.62642,22.92779,23.09429,23.40447,0,0,0
1237667254014248041,180.897838188329,29.8646267895576,25.48889,24.52267,22.88494,22.38051,23.00153,0,0,0
1237667254014248128,180.803481164042,29.8715867228056,23.34467,24.71761,23.26471,21.99787,21.27808,0,0,0
1237667254014248188,180.897336973634,29.7948113905009,24.40411,24.66667,23.37531,22.21299,21.61856,0,0,0
1237667254014312578,180.994677749688,29.7823784747377,22.87476,20.61221,19.28409,18.11989,17.5108,0,0,0
1237667254014312817,180.993950540579,29.7514245271867,23.9161,21.79415,20.61009,20.17326,19.7647,0,0,0
1237667254014312828,180.993888839604,29.8539385256139,23.82512,23.31124,22.63534,22.90524,22.15854,0,0,0
1237667254014312829,180.99378101252,29.8875020585675,23.08691,22.46072,21.65588,21.87842,21.84266,0,0,0
1237667254014313170,180.994996828121,29.8555201286494,24.45762,23.44976,22.65123,22.33422,22.31295,0,0,0
1237667254014313173,180.994062012485,29.8899616324999,23.34508,23.90546,22.02251,20.82982,20.13582,0,0,0
1237667254014313174,180.994773135078,29.8893941014797,24.21392,25.06824,23.12031,21.96134,20.84432,0,0,0
1237667254014313339,180.994274184487,29.7775214813812,25.10023,25.12172,22.45959,20.97161,20.00991,0,0,0
1237667254014313423,180.994360649567,29.8443715511846,26.93323,26.50958,24.67271,24.36312,19.35081,0,0,0
1237667254014313424,180.994235888641,29.8418798310075,24.68104,23.11892,23.66826,21.60116,22.71172,0,0,0
1237667211601576607,180.818024929044,29.9462472922379,25.09595,22.0267,20.26607,19.33361,19.19934,0,0,0
1237667211601576613,180.817512607936,29.9775264677374,23.51507,22.84595,22.76873,22.70964,21.30314,0,0,0
1237667211601576614,180.819503528742,29.9431790904327,24.46463,23.16141,23.07988,23.0247,21.77248,0,0,0
1237667211601576617,180.819117880134,29.9634352923915,22.83431,22.82376,22.89226,22.28562,21.46681,0,0,0
1237667211601576619,180.819061963758,29.9813622015339,24.43728,22.28285,20.82439,20.36418,20.40844,0,0,0
1237667211601577149,180.818260078918,29.9570636604862,24.99307,24.38982,22.7385,22.68659,23.90067,0,0,0
1237667211601641583,180.995967724361,29.97311877118,20.09734,19.16713,18.95384,18.84865,18.86409,0,0,0
1237667211601641835,180.908712844028,29.9443193013188,23.43171,22.81885,22.07853,21.92034,22.11348,0,0,0
1237667211601641839,180.90884246471,29.9719732445655,25.21454,22.44916,20.87741,19.95266,19.74256,0,0,0
1237667211601641848,180.909713984058,29.9699541480611,23.60873,23.07574,22.13447,22.00432,21.8576,0,0,0
1237667211601642464,180.998091024095,29.9874334892105,23.94463,23.65314,22.02287,20.47689,19.63069,0,0,0
1237667211601642598,180.908965854388,29.9953809614399,22.49734,24.55845,22.84011,21.72726,22.09163,0,0,0
1237667254014247000,180.817574551573,29.9148711700931,20.86867,19.948,19.52718,19.28766,19.249,0,0,0
1237667254014247228,180.908774096461,29.7666117935714,21.17261,20.1129,19.49571,19.2164,19.12299,0,0,0
1237667254014247229,180.907664588162,29.7682551796526,23.64754,21.70127,21.11367,21.06359,21.38512,0,0,0
1237667254014247239,180.908996322612,29.8288390960534,24.80554,23.73392,22.8034,21.3322,20.73277,0,0,0
1237667254014247413,180.817924817713,29.7925104329669,22.62092,22.78408,22.66996,22.53327,22.07977,0,0,0
1237667254014247420,180.818639740715,29.7814569257239,21.52616,21.47875,20.97537,20.29753,20.00766,0,0,0
1237667254014247421,180.818841383453,29.7822497440595,24.70746,23.47596,22.62749,22.97608,23.28687,0,0,0
1237667254014247423,180.818804343291,29.807075732939,24.32779,22.63236,22.08733,22.0356,22.20588,0,0,0
1237667254014247428,180.818784928501,29.8715974422022,24.56846,22.40004,21.48782,21.08328,20.64777,0,0,0
1237667254014247432,180.81900850446,29.8788281228761,25.65358,22.36632,22.27649,21.91173,21.92426,0,0,0
1237667254014247706,180.909518338876,29.8125371993713,22.7261,21.33854,20.95313,20.66446,20.4261,0,0,0
1237667254014247713,180.907895318219,29.9074815125099,22.30909,21.95094,20.87202,20.50521,20.23057,0,0,0
1237667254014247717,180.909027434587,29.9031734767508,24.23105,23.12708,23.56052,23.35542,23.33113,0,0,0
1237667254014247900,180.819284017694,29.8442158024855,24.39094,23.19721,21.9198,21.51995,20.83737,0,0,0
1237667254014247902,180.818735840873,29.8752636329,25.00227,24.28592,22.90273,22.42976,22.59723,0,0,0
1237667254014247905,180.818639221492,29.8920853291643,25.63294,25.27364,22.16138,24.60426,22.10124,0,0,0
1237667254014248048,180.908862073034,29.7642952536803,23.51073,23.66252,22.52912,22.59286,22.15189,0,0,0
1237667254014248050,180.908754254957,29.7949562026281,24.82278,23.14816,21.44674,20.54774,19.9398,0,0,0
1237667254014248052,180.907450376683,29.821349253104,24.06157,24.10669,22.93254,21.94521,21.35928,0,0,0
1237667254014248053,180.909378373098,29.7869116512733,24.82438,23.36278,22.24016,21.2155,21.01358,0,0,0
1237667254014248056,180.908464504826,29.910247716517,26.46201,22.89521,22.23401,21.09423,20.12841,0,0,0
1237667254014248137,180.817370340581,29.8149176317776,26.07108,23.13448,22.15749,20.65764,20.57033,0,0,0
1237667254014248138,180.819095083369,29.7702183751078,24.58308,25.79976,23.3746,22.48452,22.13732,0,0,0
1237667254014248139,180.818402375555,29.7960559957509,25.32632,23.66251,23.38659,21.73261,21.86709,0,0,0
1237667254014248193,180.908217045943,29.7773657674916,24.71645,25.58001,24.54451,22.65138,23.36394,0,0,0
1237667254014248242,180.909225612228,29.9144469582874,23.65806,25.31357,25.24791,24.51566,20.31247,0,0,0
1237667254014248248,180.909255044112,29.7585125333537,23.54292,22.42735,22.56914,23.9,22.40859,0,0,0
1237667254014248264,180.818370303556,29.8495998237164,25.7564,23.73974,23.86937,22.16584,22.33671,0,0,0
1237667254014312637,180.997653515564,29.8044595633257,20.37374,19.3134,19.04382,18.79136,18.94496,0,0,0
1237667254014312639,180.997481831452,29.8133019371996,24.23465,22.71065,21.07552,20.13228,19.6923,0,0,0
1237667254014312835,180.997964431641,29.8989671317511,22.74582,21.40674,20.95202,20.65277,20.9426,0,0,0
1237667254014313425,180.996159842036,29.9049400156879,25.83064,25.51549,24.87446,24.18621,20.52394,0,0,0
1237667254014313438,180.996320528348,29.8180536948755,25.5985,23.01761,23.60983,23.33544,23.99323,0,0,0
1237667211601575962,180.789000635867,29.9376226807585,16.28443,15.3423,15.00358,15.14473,14.82026,0,0,0
1237667211601576155,180.790451685826,29.996988966999,21.76072,20.48665,19.09797,18.58166,18.28273,0,0,0
1237667211601576156,180.790626704,29.9994824420924,22.97304,23.23908,21.92776,22.16096,21.51678,0,0,0
1237667211601576158,180.789673703685,29.9950159599509,24.72035,23.52254,24.85008,24.06912,22.05122,0,0,0
1237667211601576502,180.790559424631,29.960441028588,23.25123,21.54346,21.02332,20.81397,20.18509,0,0,0
1237667211601576506,180.790228795235,29.9738173424553,23.10464,22.27368,21.79457,21.55825,22.96228,0,0,0
1237667211601576858,180.88441027456,29.9504681664383,24.30787,23.29964,25.90899,25.09672,22.64803,0,0,0
1237667211601576863,180.885244496973,29.945363511677,23.48647,22.61054,22.53924,21.9105,22.0896,0,0,0
1237667211601576868,180.886095337948,29.9404296330274,22.69617,22.46996,21.82771,20.9017,21.08875,0,0,0
1237667211601576874,180.885506275983,29.9756668783073,22.86857,22.54531,21.80503,21.07193,20.14891,0,0,0
1237667211601576884,180.885269306612,29.9659182316643,25.25012,24.86289,23.2507,22.5971,21.95102,0,0,0
1237667211601576886,180.88649661902,29.9735728377049,24.15036,22.60294,21.35795,20.31708,20.08138,0,0,0
1237667211601641716,180.977185587172,29.964750357234,25.46477,22.00867,20.91621,19.64342,19.18758,0,0,0
1237667211601641717,180.975666885367,29.9653310844251,23.13668,22.33016,21.73303,21.45558,21.34756,0,0,0
1237667211601642057,180.97581771681,29.9456142696601,22.67556,21.64051,21.25979,20.98013,20.62372,0,0,0
1237667211601642065,180.975371067865,29.9602555128023,25.64118,22.69332,21.75949,21.28561,20.47516,0,0,0
1237667211601642067,180.975938345753,29.9555200034458,22.25035,22.05774,21.20183,20.40044,22.72244,0,0,0
1237667211601642075,180.97672139287,29.958445688242,24.87876,22.99973,22.27623,21.89423,21.67331,0,0,0
1237667254014247039,180.884673607447,29.8635829397881,24.66749,23.03643,21.91678,21.64883,21.02936,0,0,0
1237667254014247225,180.885948141221,29.8588478913369,21.11438,19.94177,19.50014,19.17908,19.06827,0,0,0
1237667254014247304,180.78930538047,29.7687520345968,22.33718,21.48518,20.19055,19.60531,19.13194,0,0,0
1237667254014247315,180.789898591465,29.8266005161865,23.36526,22.79371,23.26133,23.11838,22.52846,0,0,0
1237667254014247316,180.788947118563,29.8639649093363,22.74569,21.64723,20.53243,20.05323,19.6611,0,0,0
1237667254014247327,180.789823289886,29.8815707466756,23.73363,22.93521,22.86063,22.90926,23.00438,0,0,0
1237667254014247629,180.884397270957,29.7946227515771,24.54704,22.90057,22.00464,21.8337,20.89625,0,0,0
1237667254014247637,180.885922126392,29.8224658274437,24.2391,24.54143,23.71105,21.44096,19.8777,0,0,0
1237667254014247639,180.88576187056,29.8718316814171,22.98916,22.02364,21.26073,21.06283,20.38445,0,0,0
1237667254014247640,180.886450379031,29.8681856905834,24.58323,22.77089,21.26572,20.64228,19.9253,0,0,0
1237667254014247858,180.79054506538,29.8671801814762,23.83059,23.75554,22.68451,22.29988,22.58351,0,0,0
1237667254014247859,180.789869183506,29.8929328423407,23.68534,22.97331,21.28381,20.98294,20.09944,0,0,0
1237667254014248016,180.885785945982,29.7706762548572,23.85434,23.39188,22.59553,21.84519,21.4522,0,0,0
1237667254014248121,180.79039462481,29.839273377882,24.71358,25.71709,23.41156,22.4459,21.37272,0,0,0
1237667254014248178,180.886332955061,29.7857941824538,25.05855,25.44802,23.24763,22.19662,21.38716,0,0,0
1237667254014312459,180.975887350004,29.8578115467956,20.89099,19.8876,19.48107,19.31837,19.29816,0,0,0
1237667254014312520,180.975261321003,29.9303656236864,19.81179,17.81017,16.99417,16.71134,16.53447,0,0,0
1237667254014312775,180.976163584493,29.7660538073566,21.52486,20.63354,19.80198,19.43532,18.95503,0,0,0
1237667254014312780,180.976269072929,29.8130144811476,22.41242,21.86469,21.59959,21.1376,20.90994,0,0,0
1237667254014312783,180.976678805461,29.9143265008735,24.52322,22.50546,21.2522,20.73556,20.06058,0,0,0
1237667254014313150,180.975468157732,29.8293994187308,23.19856,23.34408,22.68648,22.33269,22.44219,0,0,0
1237667254014313418,180.976423081744,29.8032351889331,24.30095,24.54032,23.96159,24.92563,20.39572,0,0,0
1237667211601576076,180.78445965902,29.9557724650263,21.51898,19.392,18.30269,17.90078,17.59483,0,0,0
1237667211601576231,180.786249082566,29.9359285027913,22.82526,24.27741,24.65445,24.70577,22.95312,0,0,0
1237667211601576489,180.78547027071,29.9708067179531,24.0323,23.32278,21.85659,21.46416,21.06656,0,0,0
1237667211601576495,180.785469504664,29.9959407830055,22.58679,22.54358,22.34896,21.82296,22.46355,0,0,0
1237667211601576496,180.786236203439,29.9887587014678,24.25625,23.13946,22.51267,22.7838,20.73067,0,0,0
1237667211601576851,180.882596107208,29.9477711348391,23.13049,22.37275,21.64338,21.08341,21.16063,0,0,0
1237667211601576855,180.882749354003,29.9584520482545,24.91002,22.85695,21.4549,21.02929,20.95317,0,0,0
1237667211601576860,180.882621139939,29.9963862402743,25.26294,22.38005,20.74169,20.06861,19.43004,0,0,0
1237667211601576865,180.882591469682,29.9900901123501,23.98325,22.03446,20.4708,19.48344,19.10112,0,0,0
1237667211601576866,180.883857285841,29.9899407729798,24.11888,22.66484,23.58086,22.57758,21.72495,0,0,0
1237667211601576980,180.78439441769,29.9737084053946,23.82837,23.8096,22.6839,23.01982,23.00332,0,0,0
1237667211601642099,180.980863440393,29.9978194684509,26.21277,23.91334,21.9441,24.64676,21.38973,0,0,0
1237667211601642612,180.979980417939,29.9498314800506,26.38784,26.96064,26.46523,23.98159,19.69103,0,0,0
1237667254014246992,180.785546626397,29.7937620634796,20.28572,19.40345,19.07796,18.93052,18.94996,0,0,0
1237667254014247038,180.883227569056,29.8624387945481,22.03717,19.55769,18.04678,16.71403,16.01117,0,0,0
1237667254014247224,180.883928018063,29.8525406266756,22.3034,20.67364,19.84284,19.54877,19.42037,0,0,0
1237667254014247226,180.884120194913,29.9087376942295,21.67165,20.51845,20.05517,19.83464,19.8192,0,0,0
1237667254014247283,180.784753356134,29.7745680605128,23.336,23.03291,22.27448,22.21371,21.81775,0,0,0
1237667254014247286,180.784720350744,29.81245883315,24.20954,24.23245,23.14483,22.97855,22.31559,0,0,0
1237667254014247289,180.786010500501,29.7563981841003,23.01453,21.88263,21.14752,21.13574,20.86059,0,0,0
1237667254014247294,180.785325203185,29.8881757991037,23.96413,22.44615,21.85044,21.0456,21.9177,0,0,0
1237667254014247303,180.786246303709,29.8201798234073,23.31028,22.75539,22.03077,21.81225,21.21732,0,0,0
1237667254014247308,180.784544151657,29.8929059677032,25.58379,23.13203,22.75299,22.47428,21.6853,0,0,0
1237667254014247310,180.785648235339,29.9072512434267,22.86069,22.39234,21.70659,21.59904,21.50724,0,0,0
1237667254014247313,180.786339601939,29.9036560939398,23.064,22.1261,21.03639,20.94048,20.32864,0,0,0
1237667254014247628,180.882918842279,29.8258980621611,23.07561,22.51816,21.9875,21.20806,20.38552,0,0,0
1237667254014247630,180.883172087673,29.8329363221283,23.13834,22.02255,20.67692,20.08343,19.82274,0,0,0
1237667254014248014,180.882875259188,29.8055124131769,23.93568,24.13177,22.65379,21.69201,20.9453,0,0,0
1237667254014248017,180.88211457539,29.8675491073148,26.2607,23.86904,22.95067,22.14393,22.56512,0,0,0
1237667254014248018,180.883484684605,29.8805234353889,24.41396,23.2984,21.98592,21.59503,21.47087,0,0,0
1237667254014248020,180.883259824062,29.9303589213154,22.97292,24.10549,21.97837,21.66574,20.75392,0,0,0
1237667254014248118,180.785081198024,29.8848191962145,23.03605,23.31046,22.73341,21.76294,21.07791,0,0,0
1237667254014248179,180.884168987252,29.7844042870095,22.66072,22.62153,21.59944,21.79883,20.45305,0,0,0
1237667254014248180,180.883179125858,29.8724981708237,23.7598,25.0095,22.97471,21.74397,20.81611,0,0,0
1237667254014248271,180.883303346275,29.8289971869528,22.52192,23.36703,23.05377,21.29485,20.75263,0,0,0
1237667254014312458,180.980293898014,29.857855982341,23.98995,21.77474,20.38325,19.9087,19.70875,0,0,0
1237667254014312460,180.981172098715,29.8609228928645,22.52572,20.9689,19.77318,19.37145,18.87818,0,0,0
1237667254014312782,180.980643925012,29.7676440858195,24.59726,22.69959,21.66165,21.53136,21.24431,0,0,0
1237667254014313155,180.981165741771,29.8912682267345,22.89292,23.66285,22.61262,22.3117,21.89031,0,0,0
1237667211601576580,180.810147385661,29.9470869044935,21.31538,19.95868,19.21502,18.80012,18.58242,0,0,0
1237667211601576590,180.810870263409,29.9663103578162,24.5282,22.91893,23.46389,23.4285,20.92935,0,0,0
1237667211601576591,180.810317946377,29.9910404562496,24.67767,23.22317,22.47963,21.83672,21.00178,0,0,0
1237667211601577148,180.811537050268,29.9587282483611,22.96462,23.42124,22.54804,22.49728,22.54816,0,0,0
1237667211601577158,180.811718699313,29.9420666054783,23.49663,23.8298,22.75879,21.60376,21.69366,0,0,0
1237667211601641820,180.904130479254,29.9497787526225,22.67608,22.01931,21.18345,20.84828,20.89689,0,0,0
1237667211601641823,180.903778936584,29.9592396233056,23.48504,23.26831,22.27984,21.39715,21.47364,0,0,0
1237667211601642590,180.904293063098,29.9872579213631,25.45748,23.92825,22.54999,23.00132,22.76587,0,0,0
1237667254014246998,180.812245301282,29.8459172318035,20.02855,18.89535,18.30477,17.9007,17.66222,0,0,0
1237667254014246999,180.811245345886,29.8431515127055,25.00282,22.37314,20.98434,20.4841,20.04255,0,0,0
1237667254014247059,180.904809200375,29.8313165761617,25.13522,25.27106,24.57361,23.78023,20.72814,0,0,0
1237667254014247060,180.903617396195,29.8301547123857,24.32349,24.57845,23.85097,22.61898,21.68855,0,0,0
1237667254014247389,180.810730625411,29.8280544373755,23.09593,21.77876,20.22007,19.66691,19.37419,0,0,0
1237667254014247390,180.810900753541,29.8274081068423,23.02354,21.7949,21.23915,21.08893,20.96768,0,0,0
1237667254014247403,180.811668921798,29.8409416842666,23.89904,23.16594,22.44475,22.12397,21.95477,0,0,0
1237667254014247404,180.81084241239,29.8859462212916,23.70358,22.87469,22.0697,20.94409,20.28322,0,0,0
1237667254014247410,180.812110729393,29.9003398397209,22.94219,21.80917,20.65508,20.13013,19.90214,0,0,0
1237667254014247679,180.904579535428,29.7514208682362,24.80528,23.21748,23.1925,22.12749,22.83072,0,0,0
1237667254014247680,180.903079218585,29.8119456032223,22.31538,21.01341,19.37919,18.74181,18.34924,0,0,0
1237667254014247683,180.903066974026,29.798853110519,23.44582,23.0228,22.07637,21.18742,20.93661,0,0,0
1237667254014247687,180.904058909387,29.8750301485169,23.96542,23.66997,22.47931,21.98429,22.57719,0,0,0
1237667254014247692,180.903401368751,29.8948354724714,23.60705,22.98931,21.87852,22.30819,22.33544,0,0,0
1237667254014247694,180.904296624786,29.8419227642648,22.86154,22.44851,22.45475,21.52267,20.78906,0,0,0
1237667254014247700,180.90380970987,29.8845162160847,23.47035,22.71691,21.72084,21.3451,20.79126,0,0,0
1237667254014247701,180.903594736376,29.8979517270295,24.72848,21.8978,20.5219,20.0503,19.68073,0,0,0
1237667254014247882,180.812295828066,29.7780621960009,23.75245,23.46923,22.27666,22.3991,22.5151,0,0,0
1237667254014247885,180.812284865316,29.8153253395687,23.99128,23.54276,21.93632,20.84486,20.74235,0,0,0
1237667254014247887,180.810856766326,29.8661010787012,23.14485,24.09776,22.25127,21.81255,21.36526,0,0,0
1237667254014248132,180.810128680992,29.8106068930709,24.84883,23.92312,22.84717,21.57117,21.04461,0,0,0
1237667254014248191,180.903533298665,29.8234988015177,23.99595,25.54602,24.29593,22.41736,22.63068,0,0,0
1237667254014248192,180.904372394949,29.8079493426965,23.13027,23.73478,23.22318,22.55919,21.64943,0,0,0
1237667254014248194,180.904783318088,29.9009737463824,23.14105,24.00361,22.53679,21.85274,21.91577,0,0,0
1237667254014312640,180.998676902453,29.8126004891209,21.69102,21.62627,21.08966,20.95959,21.41127,0,0,0
1237667254014312831,180.999203982937,29.809162442479,21.80409,21.01066,20.18284,19.88966,19.48129,0,0,0
1237667254014312832,180.998243833749,29.8097668816009,25.13056,23.66028,22.63226,22.78735,22.0822,0,0,0
1237667254014312833,180.998162740365,29.835351806236,23.06071,22.37761,22.63413,22.10734,22.70337,0,0,0
1237667254014312837,180.999423626629,29.8923781464673,24.84451,23.19168,22.73009,22.47243,21.78903,0,0,0
1237667254014313175,180.999649215622,29.8439913851152,24.62546,22.91534,21.88774,21.52613,21.17833,0,0,0
1237667254014313178,180.999349577895,29.8703296885011,24.88043,24.0852,21.79129,21.21892,20.46484,0,0,0
1237667254014313182,180.998164693892,29.9186267580381,23.45792,24.13931,22.84221,22.40974,22.60293,0,0,0
1237667254014313342,180.998531571102,29.7604504602236,25.94461,23.99683,22.92607,20.8758,20.63944,0,0,0
1237667254014313343,180.999535660811,29.784416388335,23.55046,24.16818,22.9735,21.4746,21.05155,0,0,0
1237667211601576545,180.800083345374,29.9541578233136,22.67494,21.33457,20.7518,20.5997,20.42428,0,0,0
1237667211601576546,180.799881570871,29.9574427584329,23.25596,22.97435,22.7896,22.71745,21.48834,0,0,0
1237667211601577053,180.891822315164,29.9833921095816,23.60246,23.26914,21.50449,20.78037,20.28721,0,0,0
1237667211601577086,180.799851261084,29.9619099446184,22.65084,24.80838,23.25812,21.46267,21.70698,0,0,0
1237667211601577120,180.891340121126,29.9940549868456,25.79896,25.21887,24.03171,21.70779,21.28369,0,0,0
1237667211601641786,180.891418228682,29.9975834749771,24.85768,23.29854,22.93384,22.76127,21.6777,0,0,0
1237667211601642112,180.986698287755,29.9604563348265,24.15088,23.0577,22.52378,22.35949,21.48182,0,0,0
1237667211601642130,180.988847578241,29.9770300199464,21.79459,21.57635,21.34454,20.83599,21.75208,0,0,0
1237667211601642459,180.988425617367,29.9919979419367,25.10402,23.667,22.22497,22.36599,21.46541,0,0,0
1237667211601642512,180.893082302892,29.9912523295278,24.18596,25.04598,24.84276,22.33093,21.96385,0,0,0
1237667254014246933,180.799446203549,29.9147176442076,24.47346,21.807,20.31496,19.78233,19.52055,0,0,0
1237667254014246995,180.800168057954,29.7847495567444,20.94548,20.06279,19.81426,19.7342,19.69752,0,0,0
1237667254014247047,180.891686809806,29.9295636577508,24.64622,24.08972,22.58507,22.32555,22.88884,0,0,0
1237667254014247049,180.893166925031,29.9245807318812,24.29491,24.39587,24.81747,23.0028,22.58677,0,0,0
1237667254014247052,180.891989830631,29.9046638377068,21.06054,19.85846,19.86298,19.77756,19.87431,0,0,0
1237667254014247053,180.892081881684,29.9114824130319,24.34446,24.74093,22.81002,21.86416,21.58755,0,0,0
1237667254014247090,180.798730274412,29.9018771441468,24.36293,20.87305,19.53433,18.85205,18.32238,0,0,0
1237667254014247091,180.798655144516,29.9001527828998,22.19811,21.25924,20.83846,20.24797,19.88607,0,0,0
1237667254014247349,180.798974457396,29.8789855007151,25.51222,22.99048,24.1244,24.0382,21.17066,0,0,0
1237667254014247352,180.799056423353,29.8868356024835,26.07617,22.62861,21.30876,20.37838,19.87474,0,0,0
1237667254014247354,180.800643452658,29.8361407722394,22.83492,22.60732,21.86474,21.15267,20.73527,0,0,0
1237667254014247642,180.892128659088,29.7502096771363,23.22198,22.56668,22.16648,21.58434,22.18703,0,0,0
1237667254014247643,180.89212607078,29.7712274500946,25.41983,22.05619,20.9661,20.53623,20.36024,0,0,0
1237667254014247645,180.891086407188,29.8193411396302,23.23677,22.5019,22.22617,22.01366,21.35727,0,0,0
1237667254014247646,180.893004279668,29.8149680981444,24.04769,23.19627,22.86175,22.54126,23.05146,0,0,0
1237667254014247648,180.892953071053,29.8458161669297,21.93972,20.60945,19.62398,19.17383,18.85919,0,0,0
1237667254014247656,180.892782210221,29.8513438829799,22.70341,22.41739,21.70401,20.95474,20.98441,0,0,0
1237667254014247658,180.891787130705,29.9157836657966,23.66966,22.46899,21.19281,20.7183,20.26185,0,0,0
1237667254014247865,180.799833457744,29.766219378578,23.13912,22.36011,21.30298,20.03774,19.11947,180.799946746636,29.7662478557661,2.00362
1237667254014247866,180.799768458179,29.7653821315829,24.36994,23.83162,23.17824,22.54053,21.57427,0,0,0
1237667254014247868,180.79918618,29.8026607134791,24.48135,23.45731,21.85064,19.9326,18.85739,0,0,0
1237667254014248029,180.891317155742,29.8597571983005,24.76726,23.53615,22.10851,21.68667,21.10331,0,0,0
1237667254014248030,180.893319591441,29.8175217992781,23.54691,23.2371,22.47172,22.65788,21.63764,0,0,0
